,Saison,Resultat_match,Moy_cote_domicile,Max_cote_domicile,Min_cote_domicile,Moy_cote_exterieur,Max_cote_exterieur,Min_cote_exterieur,Moy_cote_nul,Max_cote_nul,Min_cote_nul,Nb_buts_equipe_dom_an_dernier,Nb_buts_equipe_ext_an_dernier,Num_match_dom,Moy_points_5_match_dom,Moy_buts_5_matchs_dom,Moy_tirs_cadres_5_matchs_dom,Moy_tirs_5_matchs_dom,Nb_jours_dernier_match_dom,Moy_nb_fautes_5_matchs_dom,Moy_corners_5_matchs_dom,Moy_carton_J_5_matchs_dom,Moy_carton_R_5_matchs_dom,Num_match_ext,Moy_points_5_match_ext,Moy_buts_5_matchs_ext,Moy_tirs_cadres_5_matchs_ext,Moy_tirs_5_matchs_ext,Nb_jours_dernier_match_ext,Moy_nb_fautes_5_matchs_ext,Moy_corners_5_matchs_ext,Moy_carton_J_5_matchs_ext,Moy_carton_R_5_matchs_ext,Points_moy_match_saison_dom,Points_moy_match_saison_ext,Pct_buts_par_tirs_cadres_5m_dom,Pct_buts_par_tirs_cadres_5m_ext,note_att_dom,note_mil_dom,note_def_dom,note_gen_dom,note_att_ext,note_mil_ext,note_def_ext,note_gen_ext,Res_an_dernier_A,Res_an_dernier_D,Res_an_dernier_H
2015 - Reims - Paris SG,2015,D,8.06,8.95,7.0,1.42,1.45,1.4,4.53,4.75,4.0,0.0,0.0,6,2.0,1.8,5.2,10.8,7,12.4,4.4,2.4,0.0,6,2.6,1.8,5.2,14.4,8,11.2,4.0,1.4,0.2,2.0,2.6,0.34615384615384615,0.34615384615384615,73,70,70,72,84,82,82,83,0,0,0
2015 - Bordeaux - Toulouse,2015,D,2.08,2.15,2.0,3.8,4.0,3.6,3.22,3.42,3.1,0.0,0.0,6,1.2,1.2,3.6,14.4,9,14.2,7.0,2.6,0.2,6,1.0,1.2,4.0,11.6,8,11.2,3.0,1.6,0.4,1.2,1.0,0.3333333333333333,0.3,75,73,74,74,77,73,70,73,0,0,0
2015 - Marseille - Lyon,2015,D,2.1,2.2,2.0,3.61,3.8,3.3,3.38,3.56,3.1,0.0,0.0,6,1.2,2.0,5.6,14.4,7,11.2,8.0,2.2,0.2,6,1.6,1.2,4.8,14.6,8,14.4,5.0,1.0,0.0,1.2,1.6,0.35714285714285715,0.25,77,76,74,76,77,77,77,77,0,0,0
2015 - Monaco - Lorient,2015,A,1.67,1.7,1.57,5.62,6.0,5.25,3.69,3.87,3.5,0.0,0.0,6,1.6,0.8,4.4,11.6,7,14.4,5.2,2.0,0.0,6,1.0,1.0,4.2,11.8,8,11.0,4.0,1.4,0.2,1.6,1.0,0.18181818181818182,0.23809523809523808,77,77,77,77,74,71,72,72,0,0,0
2015 - St Etienne - Nantes,2015,H,1.7,1.75,1.67,5.93,6.59,4.65,3.43,3.59,3.2,0.0,0.0,6,2.0,1.4,3.6,13.0,8,16.4,5.2,1.8,0.0,6,1.4,0.4,3.0,9.0,7,14.6,3.0,2.4,0.6,2.0,1.4,0.38888888888888884,0.13333333333333333,74,75,76,76,73,72,72,72,0,0,0
2015 - Angers - Reims,2015,D,2.48,2.55,2.4,3.13,3.33,2.9,3.04,3.15,2.9,0.0,0.0,7,1.6,1.0,3.0,9.4,3,13.8,3.6,2.0,0.2,7,1.6,1.6,4.6,9.4,3,11.8,4.4,2.4,0.0,1.833,1.833,0.3333333333333333,0.3478260869565218,70,71,71,71,73,70,70,72,0,0,0
2015 - Paris SG - Guingamp,2015,H,1.2,1.21,1.2,16.76,21.0,13.0,6.41,7.0,5.8,0.0,0.0,7,2.2,1.8,6.0,16.4,3,9.6,5.4,1.4,0.0,7,1.8,1.0,3.8,12.0,3,13.6,5.8,2.2,0.0,2.333,1.5,0.3,0.2631578947368421,84,82,82,83,73,73,72,73,0,0,0
2015 - Ajaccio GFCO - Rennes,2015,D,3.45,3.7,3.1,2.33,2.4,2.3,3.0,3.1,2.9,0.0,0.0,7,0.0,0.2,3.6,11.8,4,15.0,5.8,3.0,0.2,7,2.6,1.8,3.8,10.8,5,12.8,5.0,2.8,0.0,0.167,2.167,0.05555555555555556,0.4736842105263158,67,68,68,68,76,75,75,75,0,0,0
2015 - Lorient - Caen,2015,H,2.21,2.29,2.15,3.45,3.6,3.3,3.2,3.37,3.1,0.0,0.0,7,1.4,1.6,4.6,13.0,3,11.6,4.2,1.8,0.2,7,1.8,1.4,5.8,13.2,4,13.4,4.4,1.4,0.4,1.333,2.0,0.3478260869565218,0.24137931034482757,74,71,72,72,71,71,72,71,0,0,0
2015 - Lyon - Bastia,2015,H,1.49,1.6,1.44,7.45,8.5,5.6,4.06,4.49,3.6,0.0,0.0,7,1.6,1.4,4.6,12.8,3,14.6,4.6,1.0,0.0,7,0.8,1.4,2.4,7.4,4,11.0,2.4,1.4,0.4,1.5,1.167,0.30434782608695654,0.5833333333333334,77,77,77,77,70,71,71,71,0,0,0
2015 - Nice - Bordeaux,2015,H,2.67,2.8,2.5,2.85,3.0,2.75,3.06,3.22,2.9,0.0,0.0,7,1.6,1.8,4.4,12.2,4,10.4,3.0,1.8,0.0,7,1.4,1.2,3.8,15.0,3,15.0,7.4,2.6,0.2,1.333,1.167,0.40909090909090906,0.3157894736842105,74,75,74,74,75,73,74,74,0,0,0
2015 - Toulouse - Marseille,2015,D,2.85,3.0,2.7,2.56,2.62,2.4,3.23,3.38,3.1,0.0,0.0,7,0.6,1.0,4.4,11.6,3,11.4,3.0,2.0,0.4,7,1.4,2.2,5.6,13.8,3,12.2,5.4,2.8,0.4,1.0,1.167,0.22727272727272727,0.3928571428571429,77,73,70,73,77,76,74,76,0,0,0
2015 - Troyes - St Etienne,2015,A,3.4,3.67,3.1,2.3,2.38,2.2,3.12,3.22,3.0,0.0,0.0,7,0.4,0.8,3.0,10.6,4,11.6,6.2,2.6,0.2,7,2.6,1.6,3.8,13.2,3,16.6,5.0,2.0,0.0,0.5,2.167,0.26666666666666666,0.4210526315789474,69,68,67,69,74,75,76,76,0,0,0
2015 - Montpellier - Monaco,2015,A,3.13,3.3,2.9,2.44,2.5,2.4,3.08,3.15,3.0,0.0,0.0,7,0.2,0.4,3.4,9.2,5,14.4,5.0,2.2,0.0,7,1.0,0.8,4.4,10.4,4,13.0,3.8,2.4,0.0,0.167,1.333,0.11764705882352942,0.18181818181818182,70,73,74,73,77,77,77,77,0,0,0
2015 - Reims - Lille,2015,H,2.74,2.85,2.7,2.79,2.88,2.7,3.05,3.13,3.0,0.0,0.0,8,1.2,1.4,3.8,7.0,3,13.0,3.4,2.6,0.0,7,1.4,0.4,4.0,12.2,7,16.2,5.6,3.0,0.2,1.714,1.167,0.3684210526315789,0.1,73,70,70,72,75,73,76,75,0,0,0
2015 - Bastia - Toulouse,2015,H,2.85,3.03,2.7,2.68,2.75,2.62,3.06,3.16,3.0,0.0,0.0,8,0.6,1.2,2.4,6.8,3,9.4,2.4,1.2,0.6,8,0.8,1.2,4.2,11.2,3,11.0,3.0,1.8,0.6,1.0,1.0,0.5,0.2857142857142857,70,71,71,71,77,73,70,73,0,0,0
2015 - Bordeaux - Lyon,2015,H,2.74,2.8,2.7,2.77,2.85,2.6,3.06,3.16,3.0,0.0,0.0,8,1.2,1.2,3.8,12.8,3,14.4,6.6,2.6,0.4,8,1.6,1.6,5.4,13.4,3,12.8,4.8,1.0,0.0,1.0,1.714,0.3157894736842105,0.2962962962962963,75,73,74,74,77,77,77,77,0,0,0
2015 - Caen - Ajaccio GFCO,2015,H,1.77,1.8,1.75,4.9,5.4,4.35,3.51,3.6,3.4,0.0,0.0,8,1.2,1.2,5.6,14.2,3,12.6,6.0,1.6,0.4,8,0.2,0.4,3.6,12.8,3,13.4,6.2,2.4,0.2,1.714,0.286,0.2142857142857143,0.11111111111111112,71,71,72,71,67,68,68,68,0,0,0
2015 - Nantes - Paris SG,2015,A,9.14,10.71,7.0,1.42,1.45,1.4,4.22,4.44,4.0,0.0,0.0,7,0.8,0.2,2.6,9.4,6,13.8,3.6,2.2,0.6,8,2.2,2.0,6.8,16.4,4,10.0,6.4,1.4,0.0,1.167,2.429,0.07692307692307693,0.29411764705882354,73,72,72,72,84,82,82,83,0,0,0
2015 - Rennes - Troyes,2015,D,1.76,1.8,1.7,5.11,5.72,4.4,3.45,3.6,3.3,0.0,0.0,8,2.2,1.8,5.0,12.0,3,13.4,5.0,2.4,0.0,8,0.2,0.2,2.4,11.2,3,11.4,5.4,2.6,0.0,2.0,0.429,0.36,0.08333333333333334,76,75,75,75,69,68,67,69,0,0,0
2015 - Guingamp - Monaco,2015,D,3.34,3.42,3.25,2.35,2.45,2.2,3.07,3.1,3.0,0.0,0.0,8,1.8,1.0,4.0,11.8,5,12.4,4.8,2.0,0.0,8,1.4,1.4,4.8,11.2,3,14.2,4.4,2.4,0.0,1.286,1.571,0.25,0.2916666666666667,73,73,72,73,77,77,77,77,0,0,0
2015 - Marseille - Angers,2015,A,1.43,1.45,1.4,8.37,9.5,7.0,4.3,4.5,4.0,0.0,0.0,8,1.6,2.4,5.0,12.8,4,12.2,5.0,2.4,0.4,8,1.6,1.0,3.0,9.0,5,13.0,3.0,1.6,0.2,1.143,1.714,0.48,0.3333333333333333,77,76,74,76,70,71,71,71,0,0,0
2015 - Montpellier - Lorient,2015,H,2.22,2.26,2.2,3.45,3.64,3.3,3.19,3.3,3.1,0.0,0.0,8,0.2,0.8,4.4,11.6,3,15.2,4.6,2.4,0.0,8,1.8,1.8,4.6,12.2,4,11.6,4.2,1.6,0.2,0.143,1.571,0.18181818181818182,0.391304347826087,70,73,74,73,74,71,72,72,0,0,0
2015 - St Etienne - Nice,2015,A,1.71,1.75,1.65,5.47,5.75,5.25,3.53,3.74,3.3,0.0,0.0,8,3.0,1.6,4.6,14.4,4,16.0,6.0,1.6,0.0,8,2.0,2.4,5.2,12.0,4,10.6,3.2,1.2,0.0,2.286,1.571,0.3478260869565218,0.4615384615384615,74,75,76,76,74,75,74,74,0,0,0
2015 - Lille - Nantes,2015,A,1.85,1.87,1.83,4.99,5.5,4.4,3.21,3.32,3.1,0.0,0.0,8,1.2,0.4,4.2,12.4,4,17.0,5.6,2.6,0.2,8,0.6,0.4,2.8,10.4,3,14.4,4.0,1.8,0.6,1.0,1.0,0.09523809523809523,0.14285714285714288,75,73,76,75,73,72,72,72,0,0,0
2015 - Lille - Montpellier,2015,H,2.03,2.06,2.0,4.23,4.5,3.9,3.13,3.28,3.0,0.0,0.0,9,1.0,0.4,4.0,13.4,3,16.4,5.4,2.4,0.2,9,0.8,1.2,4.6,11.8,5,14.8,6.0,2.4,0.0,0.875,0.5,0.1,0.2608695652173913,75,73,76,75,70,73,74,73,0,0,0
2015 - Ajaccio GFCO - Toulouse,2015,D,3.02,3.2,2.8,2.47,2.5,2.4,3.17,3.28,3.1,0.0,0.0,9,0.2,0.4,3.4,12.8,7,14.0,5.8,2.8,0.2,9,0.6,1.0,4.4,11.8,7,10.4,5.8,2.4,0.6,0.25,0.875,0.11764705882352942,0.22727272727272727,67,68,68,68,77,73,70,73,0,0,0
2015 - Angers - Bastia,2015,H,2.15,2.2,2.1,3.7,4.0,3.45,3.14,3.24,3.1,0.0,0.0,9,1.6,1.0,2.6,8.4,6,13.6,3.2,1.8,0.2,9,0.6,1.2,2.6,6.6,7,8.6,2.0,1.4,0.6,1.875,1.25,0.3846153846153846,0.4615384615384615,70,71,71,71,70,71,71,71,0,0,0
2015 - Lyon - Reims,2015,H,1.62,1.65,1.57,5.82,6.47,5.0,3.85,4.13,3.5,0.0,0.0,9,1.6,1.6,5.4,12.4,7,12.2,4.6,0.8,0.0,9,1.8,1.6,4.6,8.6,8,14.2,3.8,2.6,0.0,1.5,1.875,0.2962962962962963,0.3478260869565218,77,77,77,77,73,70,70,72,0,0,0
2015 - Troyes - Guingamp,2015,A,2.68,2.75,2.6,2.78,2.88,2.62,3.12,3.26,3.0,0.0,0.0,9,0.4,0.4,3.4,12.4,7,11.4,5.0,3.0,0.0,9,2.0,1.6,4.6,12.0,6,13.6,4.6,2.4,0.0,0.5,1.25,0.11764705882352942,0.3478260869565218,69,68,67,69,73,73,72,73,0,0,0
2015 - Caen - St Etienne,2015,H,2.53,2.65,2.4,2.9,3.0,2.65,3.19,3.31,3.1,0.0,0.0,9,1.8,1.4,6.2,15.0,8,11.8,7.0,1.2,0.4,9,2.4,1.6,4.6,14.6,7,13.6,6.8,1.8,0.0,1.875,2.0,0.2258064516129032,0.3478260869565218,71,71,72,71,74,75,76,76,0,0,0
2015 - Lorient - Bordeaux,2015,H,2.59,2.7,2.5,2.8,2.93,2.7,3.18,3.33,3.1,0.0,0.0,9,1.8,2.0,4.8,12.2,7,13.4,4.2,2.6,0.2,9,1.6,1.8,3.8,12.4,8,11.8,5.2,2.0,0.4,1.375,1.25,0.4166666666666667,0.4736842105263158,74,71,72,72,75,73,74,74,0,0,0
2015 - Monaco - Rennes,2015,D,1.88,1.91,1.83,4.52,4.92,4.1,3.36,3.5,3.2,0.0,0.0,9,1.4,1.8,5.0,10.2,7,13.4,3.6,2.2,0.0,9,1.8,1.6,5.4,14.6,8,13.0,6.4,2.0,0.2,1.5,1.875,0.36,0.2962962962962963,77,77,77,77,76,75,75,75,0,0,0
2015 - Paris SG - Marseille,2015,H,1.37,1.4,1.33,9.41,10.39,7.5,4.81,5.24,4.2,0.0,0.0,9,2.2,2.6,7.2,17.4,8,10.2,7.6,1.4,0.0,9,1.0,1.4,4.4,13.2,7,13.0,5.0,2.8,0.4,2.5,1.0,0.3611111111111111,0.3181818181818181,84,82,82,83,77,76,74,76,0,0,0
2015 - Monaco - Lyon,2015,D,2.56,2.72,2.4,2.94,3.05,2.88,3.15,3.25,3.0,0.0,0.0,10,1.6,2.0,5.8,12.4,12,14.8,4.6,2.8,0.0,10,1.6,1.0,5.6,13.2,13,11.0,5.0,1.2,0.0,1.444,1.667,0.3448275862068966,0.17857142857142858,77,77,77,77,77,77,77,77,0,0,0
2015 - Bastia - Paris SG,2015,A,9.54,11.0,7.5,1.35,1.4,1.33,4.89,5.5,4.5,0.0,0.0,10,0.6,1.0,2.8,7.0,14,10.6,3.0,1.6,0.2,10,2.2,2.4,7.2,16.8,13,10.4,8.0,1.6,0.0,1.111,2.556,0.35714285714285715,0.3333333333333333,70,71,71,71,84,82,82,83,0,0,0
2015 - Guingamp - Lille,2015,D,2.67,2.75,2.6,2.87,3.0,2.7,3.03,3.1,2.9,0.0,0.0,10,2.0,1.4,5.0,13.2,14,14.8,4.6,2.6,0.0,10,1.0,0.6,4.0,15.2,15,17.2,5.8,2.8,0.2,1.444,1.111,0.27999999999999997,0.15,73,73,72,73,75,73,76,75,0,0,0
2015 - Nantes - Troyes,2015,H,1.93,1.97,1.85,4.38,4.8,4.0,3.26,3.35,3.2,0.0,0.0,9,0.6,0.4,2.0,9.6,18,16.2,4.2,2.2,0.6,10,0.2,0.4,3.6,13.2,14,12.6,5.2,2.8,0.2,1.25,0.444,0.2,0.11111111111111112,73,72,72,72,69,68,67,69,0,0,0
2015 - Reims - Caen,2015,A,2.5,2.68,2.3,2.94,3.1,2.8,3.18,3.3,3.1,0.0,0.0,10,1.2,0.8,3.2,7.4,14,13.6,3.0,2.4,0.0,10,2.4,1.6,6.4,15.0,13,11.4,6.4,1.0,0.2,1.667,2.0,0.25,0.25,73,70,70,72,71,71,72,71,0,0,0
2015 - St Etienne - Ajaccio GFCO,2015,H,1.5,1.53,1.48,7.72,8.77,6.3,3.9,4.23,3.6,0.0,0.0,10,1.8,1.2,4.0,12.0,13,14.0,5.8,2.2,0.0,10,0.4,0.8,2.8,11.8,14,13.8,6.2,2.8,0.2,1.778,0.333,0.3,0.28571428571428575,74,75,76,76,67,68,68,68,0,0,0
2015 - Toulouse - Angers,2015,A,2.08,2.15,2.0,3.75,4.1,3.5,3.26,3.44,3.1,0.0,0.0,10,0.8,1.2,4.8,12.6,14,10.8,6.6,1.8,0.6,10,2.0,1.0,3.4,10.8,14,14.0,4.0,1.6,0.2,0.889,2.0,0.25,0.29411764705882354,77,73,70,73,70,71,71,71,0,0,0
2015 - Bordeaux - Montpellier,2015,D,1.8,1.85,1.75,4.8,5.27,4.35,3.47,3.6,3.3,0.0,0.0,10,1.0,1.8,4.0,10.4,14,13.4,4.8,1.8,0.6,10,0.6,1.2,4.4,11.0,16,15.8,5.4,2.4,0.0,1.111,0.444,0.45,0.2727272727272727,75,73,74,74,70,73,74,73,0,0,0
2015 - Marseille - Lorient,2015,D,1.58,1.62,1.55,6.0,6.5,5.5,3.94,4.31,3.6,0.0,0.0,10,1.0,1.6,4.8,13.0,14,12.8,4.6,2.4,0.4,10,2.4,2.4,4.8,11.0,14,13.4,3.8,2.4,0.4,0.889,1.556,0.33333333333333337,0.5,77,76,74,76,74,71,72,72,0,0,0
2015 - Rennes - Nice,2015,A,2.13,2.2,2.1,3.63,3.84,3.4,3.25,3.4,3.1,0.0,0.0,10,1.4,1.2,5.0,13.6,14,13.8,5.6,2.0,0.2,9,2.0,2.8,5.6,12.2,21,10.6,3.2,1.2,0.4,1.778,1.75,0.24,0.5,76,75,75,75,74,75,74,74,0,0,0
2015 - Caen - Nantes,2015,A,1.95,2.0,1.91,4.33,4.75,3.75,3.23,3.34,3.1,0.0,0.0,11,2.4,1.2,5.6,14.2,6,12.8,6.6,1.6,0.0,10,1.2,1.0,2.6,10.8,6,13.6,4.2,1.6,0.4,2.1,1.444,0.2142857142857143,0.3846153846153846,71,71,72,71,73,72,72,72,0,0,0
2015 - Lyon - Toulouse,2015,H,1.74,1.79,1.65,5.07,5.3,4.75,3.62,3.8,3.5,0.0,0.0,11,1.6,1.2,5.6,14.2,7,11.4,4.4,1.4,0.0,11,0.6,1.0,4.8,13.8,6,11.2,8.0,1.6,0.6,1.6,0.8,0.2142857142857143,0.20833333333333334,77,77,77,77,77,73,70,73,0,0,0
2015 - Ajaccio GFCO - Nice,2015,H,3.55,3.84,3.2,2.17,2.2,2.1,3.26,3.37,3.1,0.0,0.0,11,0.4,0.8,2.0,7.8,7,13.2,4.0,2.2,0.2,10,2.4,3.4,6.0,12.4,6,10.4,2.6,1.2,0.4,0.3,1.889,0.4,0.5666666666666667,67,68,68,68,74,75,74,74,0,0,0
2015 - Angers - Guingamp,2015,D,2.46,2.62,2.3,3.18,3.32,2.75,3.03,3.1,2.9,0.0,0.0,11,2.6,1.2,4.2,10.8,7,13.8,3.8,1.6,0.2,11,1.6,1.4,4.8,13.6,7,12.4,5.0,2.2,0.0,2.1,1.4,0.2857142857142857,0.2916666666666667,70,71,71,71,73,73,72,73,0,0,0
2015 - Lorient - Rennes,2015,D,2.42,2.5,2.3,3.12,3.3,2.9,3.13,3.24,3.1,0.0,0.0,11,2.0,2.0,4.0,9.4,6,14.2,3.4,2.8,0.4,11,0.8,1.0,4.4,13.4,6,14.6,5.2,1.8,0.2,1.5,1.6,0.5,0.22727272727272727,74,71,72,72,76,75,75,75,0,0,0
2015 - Montpellier - Bastia,2015,H,1.94,2.0,1.85,4.28,4.75,3.9,3.27,3.41,3.1,0.0,0.0,11,0.8,1.0,2.8,9.0,6,14.6,4.0,2.2,0.0,11,0.6,0.8,2.8,7.0,7,11.6,3.4,2.0,0.2,0.5,1.0,0.35714285714285715,0.28571428571428575,70,73,74,73,70,71,71,71,0,0,0
2015 - Bordeaux - Troyes,2015,H,1.55,1.6,1.5,6.46,7.5,5.6,3.91,4.28,3.6,0.0,0.0,11,1.0,1.4,4.0,11.6,7,13.8,5.0,2.2,0.4,11,0.2,0.2,2.8,13.2,8,12.8,4.8,2.2,0.2,1.1,0.4,0.35,0.07142857142857144,75,73,74,74,69,68,67,69,0,0,0
2015 - Lille - Marseille,2015,A,2.64,2.7,2.6,2.86,3.05,2.7,3.12,3.2,3.0,0.0,0.0,11,1.0,0.8,3.8,15.4,8,18.2,6.2,2.6,0.4,11,0.6,1.0,5.0,14.8,7,14.4,5.8,2.2,0.4,1.1,0.9,0.2105263157894737,0.2,75,73,76,75,77,76,74,76,0,0,0
2015 - Paris SG - St Etienne,2015,H,1.27,1.3,1.25,12.33,15.0,9.0,5.57,6.0,5.0,0.0,0.0,11,2.6,2.4,7.2,15.6,8,11.2,6.4,1.4,0.0,11,1.8,1.2,4.6,12.2,8,12.2,5.8,1.8,0.0,2.6,1.9,0.3333333333333333,0.2608695652173913,84,82,82,83,74,75,76,76,0,0,0
2015 - Reims - Monaco,2015,A,3.05,3.25,2.8,2.47,2.66,2.4,3.13,3.21,3.1,0.0,0.0,11,1.0,0.4,2.8,8.0,8,13.2,3.0,2.4,0.0,11,1.2,2.0,5.0,12.2,9,15.6,4.4,2.6,0.2,1.5,1.4,0.14285714285714288,0.4,73,70,70,72,77,77,77,77,0,0,0
2015 - Rennes - Paris SG,2015,A,7.18,8.0,6.5,1.5,1.56,1.45,4.03,4.33,3.8,0.0,0.0,12,0.8,1.0,4.4,13.8,6,14.2,5.2,1.2,0.4,12,3.0,3.0,8.0,16.4,5,11.2,5.6,1.0,0.0,1.545,2.636,0.22727272727272727,0.375,76,75,75,75,84,82,82,83,0,0,0
2015 - Ajaccio GFCO - Bordeaux,2015,H,4.24,4.6,3.9,1.93,1.95,1.85,3.37,3.52,3.25,0.0,0.0,12,1.0,1.2,2.6,9.0,7,13.2,4.8,2.0,0.2,12,1.4,1.4,3.8,11.4,6,12.0,4.8,2.0,0.4,0.545,1.273,0.4615384615384615,0.3684210526315789,67,68,68,68,75,73,74,74,0,0,0
2015 - Bastia - Caen,2015,H,2.91,3.13,2.6,2.59,2.65,2.5,3.12,3.2,3.0,0.0,0.0,12,0.6,0.6,2.6,8.0,7,11.8,2.8,2.4,0.2,12,1.8,0.8,5.2,14.2,8,11.4,7.4,1.4,0.0,0.909,1.909,0.23076923076923075,0.15384615384615385,70,71,71,71,71,71,72,71,0,0,0
2015 - Guingamp - Lorient,2015,D,2.04,2.1,1.95,3.82,4.0,3.45,3.29,3.47,3.15,0.0,0.0,12,1.2,1.0,4.4,13.0,7,13.6,4.4,2.2,0.0,12,1.6,1.6,3.6,8.2,7,13.6,3.4,2.0,0.6,1.364,1.455,0.22727272727272727,0.4444444444444445,73,73,72,73,74,71,72,72,0,0,0
2015 - St Etienne - Reims,2015,H,1.62,1.67,1.6,5.86,6.5,5.5,3.8,4.07,3.6,0.0,0.0,12,1.2,1.0,5.2,12.6,6,13.0,5.2,1.4,0.0,12,0.8,0.2,3.4,9.2,6,14.0,3.0,2.2,0.2,1.727,1.364,0.1923076923076923,0.05882352941176471,74,75,76,76,73,70,70,72,0,0,0
2015 - Toulouse - Montpellier,2015,D,2.16,2.2,2.1,3.59,3.9,3.3,3.19,3.3,3.1,0.0,0.0,12,0.4,0.8,4.4,13.4,8,12.6,8.4,2.0,0.4,12,1.4,1.2,3.0,10.4,7,11.4,4.0,1.6,0.0,0.727,0.727,0.18181818181818182,0.39999999999999997,77,73,70,73,70,73,74,73,0,0,0
2015 - Troyes - Lyon,2015,A,5.34,5.75,4.75,1.71,1.75,1.67,3.56,3.8,3.3,0.0,0.0,12,0.2,0.2,3.2,12.6,6,13.0,4.6,2.4,0.2,12,2.0,1.6,6.2,15.8,8,12.2,4.2,1.4,0.0,0.364,1.727,0.0625,0.25806451612903225,69,68,67,69,77,77,77,77,0,0,0
2015 - Monaco - Angers,2015,H,1.62,1.7,1.57,6.29,7.5,4.85,3.66,3.85,3.5,0.0,0.0,12,1.8,1.8,4.6,12.8,7,15.8,4.8,2.2,0.2,12,2.2,1.0,3.8,9.6,8,14.8,4.0,1.6,0.2,1.545,2.0,0.391304347826087,0.2631578947368421,77,77,77,77,70,71,71,71,0,0,0
2015 - Nantes - Marseille,2015,A,3.81,4.15,3.45,2.1,2.15,2.05,3.16,3.3,3.0,0.0,0.0,11,1.8,1.4,2.6,10.8,9,14.6,5.2,1.6,0.0,12,1.0,1.2,5.4,14.4,7,16.2,6.6,2.2,0.2,1.6,1.091,0.5384615384615384,0.2222222222222222,73,72,72,72,77,76,74,76,0,0,0
2015 - Nice - Lille,2015,D,2.34,2.4,2.2,3.22,3.42,3.0,3.17,3.3,3.0,0.0,0.0,11,2.4,3.6,6.2,11.0,8,10.6,3.0,1.6,0.4,12,0.8,0.8,3.6,14.4,7,17.4,6.4,2.4,0.2,1.7,1.0,0.5806451612903226,0.22222222222222224,74,75,74,74,75,73,76,75,0,0,0
2015 - Nice - Nantes,2015,A,2.01,2.1,1.95,4.04,4.36,3.45,3.27,3.4,3.15,0.0,0.0,12,2.0,3.0,5.8,11.0,3,12.6,3.8,1.8,0.4,12,1.8,1.4,3.0,11.0,3,16.8,4.4,1.8,0.0,1.636,1.455,0.5172413793103449,0.4666666666666666,74,75,74,74,73,72,72,72,0,0,0
2015 - Angers - Rennes,2015,A,2.83,3.0,2.6,2.76,2.89,2.7,2.97,3.1,2.9,0.0,0.0,13,2.0,1.0,4.2,11.0,5,17.4,4.6,2.2,0.2,13,0.6,0.8,3.2,11.6,7,14.2,4.8,1.0,0.4,1.833,1.417,0.23809523809523808,0.25,70,71,71,71,76,75,75,75,0,0,0
2015 - Caen - Guingamp,2015,H,2.19,2.2,2.15,3.56,3.8,3.3,3.18,3.3,3.1,0.0,0.0,13,1.8,0.8,5.4,12.4,7,12.8,5.6,1.4,0.0,13,1.4,1.4,4.4,13.6,7,13.6,4.4,2.6,0.2,1.75,1.333,0.14814814814814814,0.3181818181818181,71,71,72,71,73,73,72,73,0,0,0
2015 - Lille - Bastia,2015,D,1.69,1.73,1.65,5.69,6.0,5.3,3.49,3.64,3.3,0.0,0.0,13,1.0,0.8,3.2,14.2,6,18.0,6.2,2.4,0.2,13,1.2,0.8,3.4,9.4,7,12.8,4.0,2.4,0.0,1.0,1.083,0.25,0.23529411764705885,75,73,76,75,70,71,71,71,0,0,0
2015 - Lorient - Troyes,2015,H,1.67,1.73,1.65,5.6,6.0,5.3,3.62,3.9,3.3,0.0,0.0,13,1.2,1.6,3.6,9.0,7,14.8,3.2,1.8,0.8,13,0.2,0.2,2.8,11.4,7,13.4,3.8,2.2,0.4,1.417,0.333,0.4444444444444445,0.07142857142857144,74,71,72,72,69,68,67,69,0,0,0
2015 - Montpellier - Nantes,2015,H,2.24,2.3,2.2,3.54,3.9,3.25,3.08,3.14,3.0,0.0,0.0,13,1.6,1.0,2.2,8.6,7,11.8,5.0,1.6,0.0,13,2.4,1.6,3.8,12.0,3,16.0,4.8,2.0,0.0,0.75,1.583,0.45454545454545453,0.4210526315789474,70,73,74,73,73,72,72,72,0,0,0
2015 - Paris SG - Toulouse,2015,H,1.2,1.22,1.18,15.65,19.0,12.0,6.72,7.8,5.5,0.0,0.0,13,3.0,2.6,7.0,15.4,8,11.4,4.4,0.8,0.0,13,0.4,0.8,4.8,13.2,7,14.6,8.4,2.4,0.0,2.667,0.75,0.37142857142857144,0.16666666666666669,84,82,82,83,77,73,70,73,0,0,0
2015 - Reims - Ajaccio GFCO,2015,A,1.9,1.95,1.83,4.49,4.8,4.1,3.29,3.4,3.1,0.0,0.0,13,0.6,0.2,4.2,10.2,7,12.2,4.8,1.8,0.2,13,1.4,1.4,3.0,7.8,7,16.0,4.6,2.6,0.4,1.25,0.75,0.047619047619047616,0.4666666666666666,73,70,70,72,67,68,68,68,0,0,0
2015 - Bordeaux - Monaco,2015,H,2.37,2.42,2.3,3.23,3.4,2.9,3.15,3.22,3.1,0.0,0.0,13,1.4,1.2,3.2,11.6,8,12.4,5.0,2.6,0.2,13,1.8,1.4,4.0,12.8,7,13.6,3.8,2.6,0.2,1.167,1.667,0.37499999999999994,0.35,75,73,74,74,77,77,77,77,0,0,0
