,Equipe,Adversaire,Buts,Buts_mi_temps,Nb_tirs,Nb_tirs_cadres,Nb_fautes,Corners,Carton_jaune,Carton_rouge,Date,Saison,Resultat_match,D_E,Nb_points
1896,Lyon,St Etienne,2,0,18,6,19,3,5,0,2020-11-08,2020,Victoire,D,3
1897,Rennes,Bordeaux,0,0,14,2,18,7,2,0,2020-11-20,2020,Defaite,D,0
1898,Monaco,Paris SG,3,0,15,5,12,2,2,0,2020-11-20,2020,Victoire,D,3
1899,Brest,St Etienne,4,4,10,5,12,5,1,0,2020-11-21,2020,Victoire,D,3
1900,Nantes,Metz,1,1,17,5,13,6,2,0,2020-11-22,2020,Nul,D,1
1901,Dijon,Lens,0,0,10,2,14,8,2,0,2020-11-22,2020,Defaite,D,0
1902,Montpellier,Strasbourg,4,3,21,9,16,11,2,0,2020-11-22,2020,Victoire,D,3
1903,Reims,Nimes,0,0,16,6,18,7,3,0,2020-11-22,2020,Defaite,D,0
1904,Angers,Lyon,0,0,20,8,12,8,2,0,2020-11-22,2020,Defaite,D,0
1905,Lille,Lorient,4,1,31,13,10,9,1,0,2020-11-22,2020,Victoire,D,3
1906,Lens,Nantes,1,1,7,1,14,6,4,0,2020-11-25,2020,Nul,D,1
1907,Strasbourg,Rennes,1,1,6,3,11,2,0,1,2020-11-27,2020,Nul,D,1
1908,Marseille,Nantes,3,2,15,9,16,3,4,0,2020-11-28,2020,Victoire,D,3
1909,Paris SG,Bordeaux,2,2,16,9,8,14,1,0,2020-11-28,2020,Nul,D,1
1910,Lyon,Reims,3,1,14,4,19,4,2,0,2020-11-29,2020,Victoire,D,3
1911,Lens,Angers,1,1,13,5,15,1,2,0,2020-11-29,2020,Defaite,D,0
1912,Lorient,Montpellier,0,0,8,2,13,2,2,0,2020-11-29,2020,Defaite,D,0
1913,Metz,Brest,0,0,15,6,11,10,2,0,2020-11-29,2020,Defaite,D,0
1914,Monaco,Nimes,3,1,18,5,16,8,1,0,2020-11-29,2020,Victoire,D,3
1915,Nice,Dijon,1,0,24,7,7,11,3,0,2020-11-29,2020,Defaite,D,0
1916,St Etienne,Lille,1,1,7,5,15,3,4,0,2020-11-29,2020,Nul,D,1
1917,Nimes,Marseille,0,0,7,0,11,1,3,1,2020-12-04,2020,Defaite,D,0
1918,Rennes,Lens,0,0,10,4,18,8,1,0,2020-12-05,2020,Defaite,D,0
1919,Montpellier,Paris SG,1,1,17,2,12,3,1,0,2020-12-05,2020,Defaite,D,0
1920,Lille,Monaco,2,0,10,5,12,1,3,0,2020-12-06,2020,Victoire,D,3
1921,Angers,Lorient,2,1,10,3,13,2,3,0,2020-12-06,2020,Victoire,D,3
1922,Bordeaux,Brest,1,0,21,6,10,8,0,0,2020-12-06,2020,Victoire,D,3
1923,Dijon,St Etienne,0,0,6,1,15,7,0,0,2020-12-06,2020,Nul,D,1
1924,Nantes,Strasbourg,0,0,14,2,13,7,3,0,2020-12-06,2020,Defaite,D,0
1925,Reims,Nice,0,0,11,2,12,6,1,0,2020-12-06,2020,Nul,D,1
1926,Metz,Lyon,1,0,12,5,14,5,1,1,2020-12-06,2020,Defaite,D,0
1927,St Etienne,Angers,0,0,14,3,16,5,3,0,2020-12-11,2020,Nul,D,1
1928,Marseille,Monaco,2,2,5,2,22,1,3,0,2020-12-12,2020,Victoire,D,3
1929,Lens,Montpellier,2,1,14,4,11,6,1,0,2020-12-12,2020,Defaite,D,0
1930,Nice,Rennes,0,0,11,3,16,3,2,0,2020-12-13,2020,Defaite,D,0
1931,Brest,Reims,2,1,10,6,12,3,1,0,2020-12-13,2020,Victoire,D,3
1932,Lorient,Nimes,3,2,13,5,18,2,2,0,2020-12-13,2020,Victoire,D,3
1933,Nantes,Dijon,1,1,17,6,11,4,2,0,2020-12-13,2020,Nul,D,1
1934,Strasbourg,Metz,2,0,18,4,11,5,3,0,2020-12-13,2020,Nul,D,1
1935,Lille,Bordeaux,2,2,15,5,14,8,0,0,2020-12-13,2020,Victoire,D,3
1936,Paris SG,Lyon,0,0,7,1,11,5,4,0,2020-12-13,2020,Defaite,D,0
1937,Angers,Strasbourg,0,0,8,2,9,6,1,0,2020-12-16,2020,Defaite,D,0
1938,Dijon,Lille,0,0,6,1,21,5,0,0,2020-12-16,2020,Defaite,D,0
1939,Montpellier,Metz,0,0,14,3,11,10,3,0,2020-12-16,2020,Defaite,D,0
1940,Nimes,Nice,0,0,15,4,8,4,1,0,2020-12-16,2020,Defaite,D,0
1941,Reims,Nantes,3,0,13,4,13,3,2,0,2020-12-16,2020,Victoire,D,3
1942,Bordeaux,St Etienne,1,1,11,3,12,3,3,0,2020-12-16,2020,Defaite,D,0
1943,Lyon,Brest,2,0,28,11,13,12,3,0,2020-12-16,2020,Nul,D,1
1944,Monaco,Lens,0,0,7,1,8,3,2,1,2020-12-16,2020,Defaite,D,0
1945,Paris SG,Lorient,2,0,24,8,19,9,3,0,2020-12-16,2020,Victoire,D,3
1946,Rennes,Marseille,2,0,15,5,19,9,1,0,2020-12-16,2020,Victoire,D,3
1947,Metz,Lens,2,1,12,4,17,8,1,0,2020-12-19,2020,Victoire,D,3
1948,Marseille,Reims,1,1,12,6,11,7,1,0,2020-12-19,2020,Nul,D,1
1949,Nice,Lyon,1,1,8,1,17,8,1,0,2020-12-19,2020,Defaite,D,0
1950,Brest,Montpellier,2,0,17,7,14,6,2,0,2020-12-20,2020,Nul,D,1
1951,Dijon,Monaco,0,0,11,1,13,2,2,0,2020-12-20,2020,Defaite,D,0
1952,Nantes,Angers,1,0,9,2,16,5,3,0,2020-12-20,2020,Nul,D,1
1953,St Etienne,Nimes,2,1,18,9,15,6,2,0,2020-12-20,2020,Nul,D,1
1954,Strasbourg,Bordeaux,0,0,10,3,15,5,2,0,2020-12-20,2020,Defaite,D,0
1955,Lorient,Rennes,0,0,11,2,19,1,1,0,2020-12-20,2020,Defaite,D,0
1956,Lille,Paris SG,0,0,8,3,12,4,0,0,2020-12-20,2020,Nul,D,1
1957,Bordeaux,Reims,1,0,9,3,11,5,3,0,2020-12-23,2020,Defaite,D,0
1958,Lens,Brest,2,2,11,4,13,3,0,0,2020-12-23,2020,Victoire,D,3
1959,Nice,Lorient,2,2,3,3,11,0,3,1,2020-12-23,2020,Nul,D,1
1960,Nimes,Dijon,1,1,8,1,10,7,2,1,2020-12-23,2020,Defaite,D,0
1961,Rennes,Metz,1,0,11,6,14,6,1,0,2020-12-23,2020,Victoire,D,3
1962,Angers,Marseille,2,2,9,2,14,2,2,0,2020-12-23,2020,Victoire,D,3
1963,Lyon,Nantes,3,3,22,11,11,9,1,0,2020-12-23,2020,Victoire,D,3
1964,Monaco,St Etienne,2,1,2,2,12,0,3,1,2020-12-23,2020,Nul,D,1
1965,Montpellier,Lille,2,0,17,6,13,6,3,0,2020-12-23,2020,Defaite,D,0
1966,Paris SG,Strasbourg,4,1,17,8,7,5,0,0,2020-12-23,2020,Victoire,D,3
1967,Brest,Nice,2,2,10,6,12,6,2,0,2021-01-06,2020,Victoire,D,3
1968,Lorient,Monaco,2,1,11,5,9,5,1,1,2021-01-06,2020,Defaite,D,0
1969,Metz,Bordeaux,0,0,9,3,10,3,1,0,2021-01-06,2020,Nul,D,1
1970,Nantes,Rennes,0,0,7,2,13,6,2,0,2021-01-06,2020,Nul,D,1
1971,Strasbourg,Nimes,5,3,21,12,12,10,1,0,2021-01-06,2020,Victoire,D,3
1972,Lille,Angers,1,1,7,2,12,8,3,0,2021-01-06,2020,Defaite,D,0
1973,Lyon,Lens,3,1,11,6,7,7,1,0,2021-01-06,2020,Victoire,D,3
1974,Marseille,Montpellier,3,1,18,8,4,5,0,0,2021-01-06,2020,Victoire,D,3
1975,Reims,Dijon,0,0,9,3,13,7,2,0,2021-01-06,2020,Nul,D,1
1976,St Etienne,Paris SG,1,1,11,5,13,9,1,0,2021-01-06,2020,Nul,D,1
1977,Bordeaux,Lorient,2,2,16,6,10,5,2,0,2021-01-09,2020,Victoire,D,3
1978,Dijon,Marseille,0,0,5,0,13,0,3,0,2021-01-09,2020,Nul,D,1
1979,Lens,Strasbourg,0,0,11,2,16,4,1,0,2021-01-09,2020,Defaite,D,0
1980,Metz,Nice,1,0,16,5,19,5,2,0,2021-01-09,2020,Nul,D,1
1981,Monaco,Angers,3,1,14,5,9,5,2,0,2021-01-09,2020,Victoire,D,3
1982,Montpellier,Nantes,1,1,8,6,18,1,5,0,2021-01-09,2020,Nul,D,1
1983,Nimes,Lille,0,0,7,0,12,2,0,0,2021-01-09,2020,Defaite,D,0
1984,Paris SG,Brest,3,1,22,11,7,7,1,0,2021-01-09,2020,Victoire,D,3
1985,Reims,St Etienne,3,2,7,3,19,0,2,0,2021-01-09,2020,Victoire,D,3
1986,Rennes,Lyon,2,1,14,6,12,2,1,0,2021-01-09,2020,Nul,D,1
1987,Montpellier,Monaco,2,0,9,3,17,5,2,0,2021-01-15,2020,Defaite,D,0
1988,Marseille,Nimes,1,0,14,6,13,7,2,0,2021-01-16,2020,Defaite,D,0
1989,Angers,Paris SG,0,0,11,4,11,5,0,0,2021-01-16,2020,Defaite,D,0
1990,Brest,Rennes,1,1,14,4,9,3,1,0,2021-01-17,2020,Defaite,D,0
1991,Nantes,Lens,1,1,10,2,14,2,3,0,2021-01-17,2020,Nul,D,1
1992,Nice,Bordeaux,0,0,10,1,8,3,0,0,2021-01-17,2020,Defaite,D,0
1993,Strasbourg,St Etienne,1,1,15,3,23,7,2,0,2021-01-17,2020,Victoire,D,3
1994,Lille,Reims,2,0,16,8,13,3,2,0,2021-01-17,2020,Victoire,D,3
1995,Lyon,Metz,0,0,23,5,14,9,1,0,2021-01-17,2020,Defaite,D,0
1996,Marseille,Lens,0,0,4,1,13,3,5,0,2021-01-20,2020,Defaite,D,0
1997,Paris SG,Montpellier,4,1,26,8,16,7,2,0,2021-01-22,2020,Victoire,D,3
1998,Lens,Nice,0,0,13,3,9,6,2,0,2021-01-23,2020,Defaite,D,0
1999,Monaco,Marseille,3,0,8,6,18,5,3,0,2021-01-23,2020,Victoire,D,3
2000,Bordeaux,Angers,2,2,7,3,11,3,1,0,2021-01-24,2020,Victoire,D,3
2001,Dijon,Strasbourg,1,0,5,3,14,3,1,0,2021-01-24,2020,Nul,D,1
2002,Metz,Nantes,2,1,14,4,15,4,3,0,2021-01-24,2020,Victoire,D,3
2003,Reims,Brest,1,1,12,2,16,2,3,0,2021-01-24,2020,Victoire,D,3
2004,Rennes,Lille,0,0,11,2,12,2,2,0,2021-01-24,2020,Defaite,D,0
2005,St Etienne,Lyon,0,0,3,0,13,1,3,0,2021-01-24,2020,Defaite,D,0
2006,Lorient,Dijon,3,1,14,5,13,9,2,0,2021-01-27,2020,Victoire,D,3
2007,Lyon,Bordeaux,2,1,10,4,17,7,1,0,2021-01-29,2020,Victoire,D,3
2008,Montpellier,Lens,1,0,17,7,15,12,4,0,2021-01-30,2020,Defaite,D,0
2009,Nice,St Etienne,0,0,7,2,11,4,2,0,2021-01-31,2020,Defaite,D,0
2010,Angers,Nimes,3,2,12,5,9,4,1,0,2021-01-31,2020,Victoire,D,3
2011,Brest,Metz,2,1,10,5,13,4,1,0,2021-01-31,2020,Defaite,D,0
2012,Lorient,Paris SG,3,1,16,5,15,7,4,0,2021-01-31,2020,Victoire,D,3
2013,Strasbourg,Reims,0,0,12,2,17,4,1,0,2021-01-31,2020,Defaite,D,0
2014,Lille,Dijon,1,1,14,2,12,5,2,0,2021-01-31,2020,Victoire,D,3
2015,Nantes,Monaco,1,0,9,3,11,2,4,1,2021-01-31,2020,Defaite,D,0
2016,Bordeaux,Lille,0,0,10,4,8,1,1,0,2021-02-03,2020,Defaite,D,0
2017,Metz,Montpellier,1,0,17,6,15,8,6,0,2021-02-03,2020,Nul,D,1
2018,Reims,Angers,0,0,10,2,6,4,2,0,2021-02-03,2020,Nul,D,1
2019,Rennes,Lorient,1,1,10,6,17,5,2,0,2021-02-03,2020,Nul,D,1
2020,Strasbourg,Brest,2,1,9,4,12,3,2,0,2021-02-03,2020,Nul,D,1
2021,Dijon,Lyon,0,0,14,2,15,1,2,0,2021-02-03,2020,Defaite,D,0
2022,Lens,Marseille,2,0,21,3,18,8,4,0,2021-02-03,2020,Nul,D,1
2023,Monaco,Nice,2,1,15,6,16,6,0,0,2021-02-03,2020,Victoire,D,3
2024,Paris SG,Nimes,3,2,14,6,13,4,0,0,2021-02-03,2020,Victoire,D,3
2025,St Etienne,Nantes,1,0,14,8,15,5,3,0,2021-02-03,2020,Nul,D,1
2026,Lorient,Reims,1,0,10,4,12,2,0,0,2021-02-06,2020,Victoire,D,3
2027,Lyon,Strasbourg,3,2,16,8,7,6,2,0,2021-02-06,2020,Victoire,D,3
2028,Lens,Rennes,0,0,10,3,13,6,2,0,2021-02-06,2020,Nul,D,1
2029,Brest,Bordeaux,2,0,24,6,11,6,1,0,2021-02-07,2020,Victoire,D,3
2030,Montpellier,Dijon,4,0,25,11,12,9,3,0,2021-02-07,2020,Victoire,D,3
2031,Nice,Angers,3,2,11,2,11,5,2,0,2021-02-07,2020,Victoire,D,3
2032,Nimes,Monaco,3,2,9,4,12,5,2,0,2021-02-07,2020,Defaite,D,0
2033,St Etienne,Metz,1,1,12,3,9,8,2,0,2021-02-07,2020,Victoire,D,3
2034,Nantes,Lille,0,0,6,1,13,4,3,0,2021-02-07,2020,Defaite,D,0
2035,Marseille,Paris SG,0,0,12,4,12,7,1,1,2021-02-07,2020,Defaite,D,0
2036,Paris SG,Nice,2,1,17,4,12,4,2,0,2021-02-13,2020,Victoire,D,3
2037,Reims,Lens,1,1,9,6,9,4,2,0,2021-02-13,2020,Nul,D,1
2038,Lyon,Montpellier,1,1,24,8,9,6,0,0,2021-02-13,2020,Defaite,D,0
2039,Monaco,Lorient,2,0,12,4,13,7,3,0,2021-02-14,2020,Nul,D,1
2040,Angers,Nantes,1,1,8,3,18,7,2,0,2021-02-14,2020,Defaite,D,0
2041,Dijon,Nimes,0,0,10,3,17,3,4,1,2021-02-14,2020,Defaite,D,0
2042,Metz,Strasbourg,1,1,14,3,13,7,2,0,2021-02-14,2020,Defaite,D,0
2043,Rennes,St Etienne,0,0,13,2,18,7,5,0,2021-02-14,2020,Defaite,D,0
2044,Lille,Brest,0,0,14,0,16,9,2,0,2021-02-14,2020,Nul,D,1
2045,Bordeaux,Marseille,0,0,18,1,13,6,1,0,2021-02-14,2020,Nul,D,1
2046,Marseille,Nice,3,2,8,4,10,5,2,0,2021-02-17,2020,Victoire,D,3
2047,Brest,Lyon,2,0,19,7,9,11,2,0,2021-02-19,2020,Defaite,D,0
2048,St Etienne,Reims,1,0,18,8,10,1,0,0,2021-02-20,2020,Nul,D,1
2049,Nantes,Marseille,1,0,6,1,11,2,4,0,2021-02-20,2020,Nul,D,1
2050,Montpellier,Rennes,2,2,12,7,10,3,1,0,2021-02-21,2020,Victoire,D,3
2051,Lens,Dijon,2,1,11,4,13,5,3,0,2021-02-21,2020,Victoire,D,3
2052,Nice,Metz,1,0,12,3,16,3,1,0,2021-02-21,2020,Defaite,D,0
2053,Nimes,Bordeaux,2,1,8,3,10,6,0,0,2021-02-21,2020,Victoire,D,3
2054,Strasbourg,Angers,0,0,16,2,23,5,2,0,2021-02-21,2020,Nul,D,1
2055,Lorient,Lille,1,1,8,3,9,1,2,0,2021-02-21,2020,Defaite,D,0
2056,Paris SG,Monaco,0,0,10,1,12,3,4,0,2021-02-21,2020,Defaite,D,0
2057,Nimes,Lorient,1,0,7,2,10,4,2,0,2021-02-24,2020,Victoire,D,3
2058,Rennes,Nice,1,1,17,5,17,6,0,0,2021-02-26,2020,Defaite,D,0
2059,Bordeaux,Metz,1,1,8,1,18,1,1,0,2021-02-27,2020,Defaite,D,0
2060,Dijon,Paris SG,0,0,5,1,10,2,2,0,2021-02-27,2020,Defaite,D,0
2061,Monaco,Brest,2,0,15,9,14,4,2,0,2021-02-28,2020,Victoire,D,3
2062,Angers,Lens,2,2,6,3,13,6,0,0,2021-02-28,2020,Nul,D,1
2063,Lorient,St Etienne,2,0,11,3,12,5,1,0,2021-02-28,2020,Victoire,D,3
2064,Nimes,Nantes,1,0,8,4,16,1,2,1,2021-02-28,2020,Nul,D,1
2065,Reims,Montpellier,0,0,9,2,9,5,1,0,2021-02-28,2020,Nul,D,1
2066,Lille,Strasbourg,1,0,14,5,10,9,0,0,2021-02-28,2020,Nul,D,1
2067,Marseille,Lyon,1,1,12,2,13,7,4,0,2021-02-28,2020,Nul,D,1
2068,Brest,Dijon,3,3,10,3,17,3,3,0,2021-03-03,2020,Victoire,D,3
2069,Lyon,Rennes,1,0,15,7,12,6,1,0,2021-03-03,2020,Victoire,D,3
2070,Metz,Angers,0,0,15,1,18,6,2,1,2021-03-03,2020,Defaite,D,0
2071,Nice,Nimes,2,1,10,4,14,0,3,0,2021-03-03,2020,Victoire,D,3
2072,St Etienne,Lens,2,1,19,4,13,13,3,0,2021-03-03,2020,Defaite,D,0
2073,Bordeaux,Paris SG,0,0,11,2,8,8,3,0,2021-03-03,2020,Defaite,D,0
2074,Lille,Marseille,2,0,23,8,12,11,0,0,2021-03-03,2020,Victoire,D,3
2075,Montpellier,Lorient,1,1,10,4,17,5,2,0,2021-03-03,2020,Nul,D,1
2076,Nantes,Reims,1,1,12,5,10,6,0,0,2021-03-03,2020,Defaite,D,0
2077,Strasbourg,Monaco,1,0,17,2,10,5,3,0,2021-03-03,2020,Victoire,D,3
2078,Marseille,Rennes,1,0,9,2,15,3,2,0,2021-03-10,2020,Victoire,D,3
2079,Reims,Lyon,1,1,14,5,11,2,3,0,2021-03-12,2020,Nul,D,1
2080,Angers,St Etienne,0,0,4,1,8,6,1,0,2021-03-13,2020,Defaite,D,0
2081,Marseille,Brest,3,1,12,6,15,3,3,0,2021-03-13,2020,Victoire,D,3
2082,Nimes,Montpellier,1,0,12,7,11,5,2,0,2021-03-14,2020,Nul,D,1
2083,Dijon,Bordeaux,1,0,13,3,15,5,5,0,2021-03-14,2020,Defaite,D,0
2084,Lens,Metz,2,2,16,6,17,6,4,0,2021-03-14,2020,Nul,D,1
2085,Lorient,Nice,1,0,17,7,2,5,2,0,2021-03-14,2020,Nul,D,1
2086,Rennes,Strasbourg,1,1,11,2,13,6,0,0,2021-03-14,2020,Victoire,D,3
2087,Monaco,Lille,0,0,8,4,11,6,3,0,2021-03-14,2020,Nul,D,1
2088,Paris SG,Nantes,1,1,11,5,14,9,2,0,2021-03-14,2020,Defaite,D,0
2089,St Etienne,Monaco,0,0,9,3,7,2,1,0,2021-03-19,2020,Defaite,D,0
2090,Metz,Rennes,1,0,14,2,11,4,0,0,2021-03-20,2020,Defaite,D,0
2091,Nice,Marseille,3,1,17,7,11,7,1,0,2021-03-20,2020,Victoire,D,3
2092,Strasbourg,Lens,1,1,17,5,9,12,2,0,2021-03-21,2020,Defaite,D,0
2093,Brest,Angers,0,0,11,2,17,3,1,0,2021-03-21,2020,Nul,D,1
2094,Dijon,Reims,0,0,10,4,10,2,3,0,2021-03-21,2020,Defaite,D,0
2095,Montpellier,Bordeaux,3,1,23,9,8,6,1,0,2021-03-21,2020,Victoire,D,3
2096,Nantes,Lorient,1,1,8,3,11,2,0,0,2021-03-21,2020,Nul,D,1
2097,Lille,Nimes,1,1,15,4,19,8,2,0,2021-03-21,2020,Defaite,D,0
2098,Lyon,Paris SG,2,0,8,7,14,1,2,0,2021-03-21,2020,Defaite,D,0
2099,Monaco,Metz,4,0,15,6,16,8,0,0,2021-04-03,2020,Victoire,D,3
2100,Paris SG,Lille,0,0,16,3,18,5,6,1,2021-04-03,2020,Defaite,D,0
2101,Lens,Lyon,1,0,10,4,12,2,3,0,2021-04-03,2020,Nul,D,1
2102,Angers,Montpellier,1,0,14,4,15,4,1,0,2021-04-04,2020,Nul,D,1
2103,Bordeaux,Strasbourg,2,2,14,6,8,6,1,0,2021-04-04,2020,Defaite,D,0
2104,Lorient,Brest,1,1,13,4,9,6,3,0,2021-04-04,2020,Victoire,D,3
2105,Nantes,Nice,1,1,18,6,15,10,1,0,2021-04-04,2020,Defaite,D,0
2106,Reims,Rennes,2,0,9,4,7,1,3,1,2021-04-04,2020,Nul,D,1
2107,Nimes,St Etienne,0,0,14,3,12,5,5,0,2021-04-04,2020,Defaite,D,0
2108,Marseille,Dijon,2,1,16,3,11,7,2,0,2021-04-04,2020,Victoire,D,3
2109,Metz,Lille,0,0,18,7,16,10,2,0,2021-04-09,2020,Defaite,D,0
2110,Strasbourg,Paris SG,1,0,9,3,8,5,0,0,2021-04-10,2020,Defaite,D,0
2111,Montpellier,Marseille,3,1,20,7,17,6,2,0,2021-04-10,2020,Nul,D,1
2112,Rennes,Nantes,1,0,14,4,16,3,6,0,2021-04-11,2020,Victoire,D,3
2113,Brest,Nimes,1,1,22,4,15,9,4,0,2021-04-11,2020,Nul,D,1
2114,Lens,Lorient,4,2,14,6,11,5,0,0,2021-04-11,2020,Victoire,D,3
2115,Nice,Reims,0,0,13,2,13,10,0,0,2021-04-11,2020,Nul,D,1
2116,St Etienne,Bordeaux,4,2,17,7,12,5,3,0,2021-04-11,2020,Victoire,D,3
2117,Monaco,Dijon,3,0,16,10,10,6,1,0,2021-04-11,2020,Victoire,D,3
2118,Lyon,Angers,3,2,16,6,15,5,0,0,2021-04-11,2020,Victoire,D,3
2119,Lille,Montpellier,1,0,20,9,14,9,3,0,2021-04-16,2020,Nul,D,1
2120,Angers,Rennes,0,0,10,3,11,2,2,0,2021-04-17,2020,Defaite,D,0
2121,Marseille,Lorient,3,0,13,5,9,8,1,0,2021-04-17,2020,Victoire,D,3
2122,Paris SG,St Etienne,3,0,17,5,13,13,1,0,2021-04-18,2020,Victoire,D,3
2123,Brest,Lens,1,1,7,5,14,2,2,1,2021-04-18,2020,Nul,D,1
2124,Dijon,Nice,2,0,9,3,8,1,1,0,2021-04-18,2020,Victoire,D,3
2125,Nimes,Strasbourg,1,0,5,1,10,2,0,0,2021-04-18,2020,Nul,D,1
2126,Reims,Metz,0,0,15,6,13,10,3,0,2021-04-18,2020,Nul,D,1
2127,Bordeaux,Monaco,0,0,7,2,13,4,4,1,2021-04-18,2020,Defaite,D,0
2128,Nantes,Lyon,1,0,12,3,16,5,0,0,2021-04-18,2020,Defaite,D,0
2129,Reims,Marseille,1,1,10,1,9,5,2,1,2021-04-23,2020,Defaite,D,0
2130,St Etienne,Brest,1,1,6,3,17,3,2,0,2021-04-24,2020,Defaite,D,0
2131,Metz,Paris SG,1,0,8,3,12,1,1,0,2021-04-24,2020,Defaite,D,0
2132,Nice,Montpellier,3,3,18,8,13,7,1,0,2021-04-25,2020,Victoire,D,3
2133,Lens,Nimes,2,1,7,4,14,4,1,1,2021-04-25,2020,Victoire,D,3
2134,Lorient,Bordeaux,4,3,13,7,9,6,2,0,2021-04-25,2020,Victoire,D,3
2135,Rennes,Dijon,5,1,25,12,13,8,6,0,2021-04-25,2020,Victoire,D,3
2136,Strasbourg,Nantes,1,1,12,4,15,6,1,0,2021-04-25,2020,Defaite,D,0
2137,Angers,Monaco,0,0,4,0,18,4,2,0,2021-04-25,2020,Defaite,D,0
2138,Lyon,Lille,2,2,7,2,9,8,0,0,2021-04-25,2020,Defaite,D,0
2139,Marseille,Strasbourg,1,0,8,4,10,5,4,0,2021-04-30,2020,Nul,D,1
2140,Paris SG,Lens,2,1,14,6,14,6,4,0,2021-05-01,2020,Victoire,D,3
2141,Lille,Nice,2,1,12,4,9,5,2,0,2021-05-01,2020,Victoire,D,3
2142,Bordeaux,Rennes,1,1,9,4,14,3,4,0,2021-05-02,2020,Victoire,D,3
2143,Brest,Nantes,1,0,16,7,12,5,2,0,2021-05-02,2020,Defaite,D,0
2144,Dijon,Metz,1,0,10,4,11,6,1,1,2021-05-02,2020,Defaite,D,0
2145,Lorient,Angers,2,1,13,4,8,5,3,1,2021-05-02,2020,Victoire,D,3
2146,Nimes,Reims,2,0,18,7,15,10,2,0,2021-05-02,2020,Nul,D,1
2147,Montpellier,St Etienne,1,1,13,2,15,7,2,0,2021-05-02,2020,Defaite,D,0
2148,Monaco,Lyon,2,1,12,4,23,5,1,0,2021-05-02,2020,Defaite,D,0
2149,Lens,Lille,0,0,11,5,15,5,3,1,2021-05-07,2020,Defaite,D,0
2150,Nantes,Bordeaux,3,1,11,3,13,5,0,0,2021-05-08,2020,Victoire,D,3
2151,Lyon,Lorient,4,0,25,11,17,5,2,0,2021-05-08,2020,Victoire,D,3
2152,St Etienne,Marseille,1,1,18,5,22,10,1,0,2021-05-09,2020,Victoire,D,3
2153,Angers,Dijon,3,1,11,4,8,1,0,0,2021-05-09,2020,Victoire,D,3
2154,Metz,Nimes,0,0,11,2,13,0,1,0,2021-05-09,2020,Defaite,D,0
2155,Nice,Brest,3,1,14,5,8,6,1,1,2021-05-09,2020,Victoire,D,3
2156,Strasbourg,Montpellier,2,0,18,7,16,4,2,0,2021-05-09,2020,Defaite,D,0
2157,Reims,Monaco,0,0,8,2,11,3,1,0,2021-05-09,2020,Defaite,D,0
2158,Rennes,Paris SG,1,0,19,10,12,9,4,0,2021-05-09,2020,Nul,D,1
2159,Bordeaux,Lens,3,1,11,4,16,1,2,0,2021-05-16,2020,Victoire,D,3
2160,Dijon,Nantes,0,0,10,1,12,3,2,0,2021-05-16,2020,Defaite,D,0
2161,Lille,St Etienne,0,0,14,3,11,3,1,0,2021-05-16,2020,Nul,D,1
2162,Lorient,Metz,2,1,6,2,16,2,1,0,2021-05-16,2020,Victoire,D,3
2163,Marseille,Angers,3,1,16,11,16,3,3,0,2021-05-16,2020,Victoire,D,3
2164,Monaco,Rennes,2,2,11,3,12,4,2,0,2021-05-16,2020,Victoire,D,3
2165,Montpellier,Brest,0,0,4,2,18,1,0,1,2021-05-16,2020,Nul,D,1
2166,Nice,Strasbourg,0,0,7,3,9,4,2,0,2021-05-16,2020,Defaite,D,0
2167,Nimes,Lyon,2,1,8,4,7,3,0,0,2021-05-16,2020,Defaite,D,0
2168,Paris SG,Reims,4,2,28,10,14,9,0,0,2021-05-16,2020,Victoire,D,3
2169,Angers,Lille,1,0,10,4,10,4,0,0,2021-05-23,2020,Defaite,D,0
2170,Brest,Paris SG,0,0,6,5,7,5,1,0,2021-05-23,2020,Defaite,D,0
2171,Lens,Monaco,0,0,4,1,16,2,3,0,2021-05-23,2020,Nul,D,1
2172,Lyon,Nice,2,2,12,6,8,6,1,0,2021-05-23,2020,Defaite,D,0
2173,Metz,Marseille,1,0,10,3,14,1,3,0,2021-05-23,2020,Nul,D,1
2174,Nantes,Montpellier,1,1,15,5,8,9,2,0,2021-05-23,2020,Defaite,D,0
2175,Reims,Bordeaux,1,1,10,3,11,5,1,0,2021-05-23,2020,Defaite,D,0
2176,Rennes,Nimes,2,1,13,6,11,4,1,0,2021-05-23,2020,Victoire,D,3
2177,St Etienne,Dijon,0,0,19,5,13,9,1,0,2021-05-23,2020,Defaite,D,0
2178,Strasbourg,Lorient,1,1,6,2,17,2,1,0,2021-05-23,2020,Nul,D,1
2179,Monaco,Nantes,1,1,15,3,6,5,0,0,2021-08-06,2021,Nul,D,1
2180,Lyon,Brest,1,0,17,4,10,9,1,0,2021-08-07,2021,Nul,D,1
2181,Troyes,Paris SG,1,1,15,7,3,9,1,0,2021-08-07,2021,Defaite,D,0
2182,Rennes,Lens,1,1,10,2,10,3,0,0,2021-08-08,2021,Nul,D,1
2183,Bordeaux,Clermont,0,0,10,6,13,5,1,0,2021-08-08,2021,Defaite,D,0
2184,Nice,Reims,0,0,12,2,10,4,1,0,2021-08-08,2021,Nul,D,1
2185,St Etienne,Lorient,1,0,20,3,10,8,2,0,2021-08-08,2021,Nul,D,1
2186,Strasbourg,Angers,0,0,7,1,18,5,2,0,2021-08-08,2021,Defaite,D,0
